# Node, all count, hit count, without preloading, with preloading, Hit ratio, Improved loading time
1500, 3283, 724, 4390315, 3842824, 0.22053, 0.124704
1500, 3284, 725, 4391505, 3842884, 0.220767, 0.124928
1500, 3285, 726, 4392723, 3842944, 0.221005, 0.125157
1500, 3286, 727, 4393679, 3843004, 0.221242, 0.125333
1500, 3287, 728, 4395420, 3843064, 0.221479, 0.125666
1500, 3288, 729, 4397141, 3843124, 0.221715, 0.125995
1500, 3289, 730, 4398075, 3843184, 0.221952, 0.126167
1500, 3290, 731, 4399123, 3843244, 0.222188, 0.126361
1500, 3291, 732, 4400185, 3843304, 0.222425, 0.126559
1500, 3292, 733, 4401231, 3843364, 0.222661, 0.126752
1500, 3293, 734, 4402851, 3843424, 0.222897, 0.12706
1500, 3294, 735, 4403895, 3843484, 0.223133, 0.127253
1500, 3295, 736, 4405083, 3843544, 0.223369, 0.127475
1500, 3296, 736, 4406011, 3844472, 0.223301, 0.127448
1500, 3297, 736, 4407082, 3845543, 0.223233, 0.127417
1500, 3298, 736, 4407996, 3846457, 0.223166, 0.127391
1500, 3299, 736, 4408913, 3847374, 0.223098, 0.127365
1500, 3300, 736, 4410382, 3848843, 0.22303, 0.127322
1500, 3301, 736, 4411451, 3849912, 0.222963, 0.127291
1500, 3302, 736, 4419535, 3857996, 0.222895, 0.127058
1500, 3303, 736, 4421193, 3859654, 0.222828, 0.127011
1500, 3304, 736, 4423041, 3861502, 0.22276, 0.126958
1500, 3305, 736, 4423950, 3862411, 0.222693, 0.126932
1500, 3306, 736, 4424897, 3863358, 0.222626, 0.126904
1500, 3307, 736, 4426051, 3864512, 0.222558, 0.126871
1500, 3308, 737, 4427205, 3864572, 0.222793, 0.127085
1500, 3309, 737, 4428309, 3865676, 0.222726, 0.127054
1500, 3310, 737, 4429430, 3866797, 0.222659, 0.127022
1500, 3311, 737, 4430366, 3867733, 0.222591, 0.126995
1500, 3312, 737, 4431344, 3868711, 0.222524, 0.126967
1500, 3313, 737, 4432330, 3869697, 0.222457, 0.126938
1500, 3314, 737, 4433461, 3870828, 0.22239, 0.126906
1500, 3315, 738, 4434485, 3870888, 0.222624, 0.127094
1500, 3316, 739, 4435677, 3870948, 0.222859, 0.127315
1500, 3317, 740, 4436705, 3871008, 0.223093, 0.127504
1500, 3318, 741, 4437793, 3871068, 0.223327, 0.127704
1500, 3319, 741, 4438716, 3871991, 0.22326, 0.127678
1500, 3320, 741, 4442748, 3876023, 0.223193, 0.127562
1500, 3321, 741, 4443674, 3876949, 0.223126, 0.127535
1500, 3322, 741, 4445384, 3878659, 0.223058, 0.127486
1500, 3323, 741, 4446529, 3879804, 0.222991, 0.127453
1500, 3324, 742, 4447604, 3879864, 0.223225, 0.127651
1500, 3325, 743, 4448773, 3879924, 0.223459, 0.127866
1500, 3326, 744, 4450007, 3879984, 0.223692, 0.128095
1500, 3327, 745, 4451040, 3880044, 0.223925, 0.128284
1500, 3328, 746, 4452120, 3880104, 0.224159, 0.128482
1500, 3329, 746, 4452943, 3880927, 0.224091, 0.128458
1500, 3330, 746, 4454029, 3882013, 0.224024, 0.128427
1500, 3331, 747, 4455067, 3882073, 0.224257, 0.128616
1500, 3332, 748, 4456101, 3882133, 0.22449, 0.128805
1500, 3333, 749, 4457175, 3882193, 0.224722, 0.129001
1500, 3334, 750, 4458976, 3882253, 0.224955, 0.12934
1500, 3335, 751, 4460166, 3882313, 0.225187, 0.129559
1500, 3336, 752, 4461244, 3882373, 0.22542, 0.129756
1500, 3337, 753, 4462266, 3882433, 0.225652, 0.129941
1500, 3338, 754, 4463350, 3882493, 0.225884, 0.130139
1500, 3339, 755, 4464386, 3882553, 0.226116, 0.130328
1500, 3340, 756, 4465493, 3882613, 0.226347, 0.13053
1500, 3341, 757, 4466431, 3882673, 0.226579, 0.130699
1500, 3342, 758, 4468168, 3882733, 0.22681, 0.131023
1500, 3343, 759, 4469897, 3882793, 0.227042, 0.131346
1500, 3344, 760, 4470950, 3882853, 0.227273, 0.131537
1500, 3345, 761, 4472050, 3882913, 0.227504, 0.131738
1500, 3346, 762, 4473233, 3882973, 0.227735, 0.131954
1500, 3347, 763, 4474269, 3883033, 0.227965, 0.132141
1500, 3348, 764, 4475325, 3883093, 0.228196, 0.132333
1500, 3349, 765, 4476360, 3883153, 0.228426, 0.13252
1500, 3350, 765, 4477293, 3884086, 0.228358, 0.132492
1500, 3351, 765, 4478343, 3885136, 0.22829, 0.132461
1500, 3352, 765, 4479250, 3886043, 0.228222, 0.132434
1500, 3353, 765, 4480303, 3887096, 0.228154, 0.132403
1500, 3354, 765, 4481253, 3888046, 0.228086, 0.132375
1500, 3355, 765, 4482167, 3888960, 0.228018, 0.132348
1500, 3356, 765, 4483341, 3890134, 0.22795, 0.132314
1500, 3357, 765, 4484254, 3891047, 0.227882, 0.132287
1500, 3358, 765, 4485323, 3892116, 0.227814, 0.132255
1500, 3359, 766, 4486357, 3892176, 0.228044, 0.132442
1500, 3360, 766, 4487396, 3893215, 0.227976, 0.132411
1500, 3361, 766, 4488316, 3894135, 0.227908, 0.132384
1500, 3362, 766, 4489295, 3895114, 0.227841, 0.132355
1500, 3363, 766, 4490217, 3896036, 0.227773, 0.132328
1500, 3364, 766, 4491859, 3897678, 0.227705, 0.13228
1500, 3365, 766, 4492937, 3898756, 0.227637, 0.132248
1500, 3366, 766, 4493973, 3899792, 0.22757, 0.132217
1500, 3367, 767, 4495018, 3899852, 0.227799, 0.132406
1500, 3368, 768, 4496055, 3899912, 0.228029, 0.132592
1500, 3369, 769, 4497756, 3899972, 0.228258, 0.132907
1500, 3370, 770, 4499498, 3900032, 0.228487, 0.13323
1500, 3371, 770, 4500547, 3901081, 0.228419, 0.133198
1500, 3372, 770, 4501769, 3902303, 0.228351, 0.133162
1500, 3373, 771, 4502823, 3902363, 0.22858, 0.133352
1500, 3374, 771, 4503850, 3903390, 0.228512, 0.133321
1500, 3375, 771, 4504140, 3903680, 0.228444, 0.133313
1500, 3376, 771, 4504292, 3903832, 0.228377, 0.133308
1500, 3377, 771, 4504487, 3904027, 0.228309, 0.133303
1500, 3378, 772, 4504646, 3904087, 0.228538, 0.13332
1500, 3379, 772, 4504787, 3904228, 0.22847, 0.133316
1500, 3380, 772, 4504944, 3904385, 0.228402, 0.133311
1500, 3381, 772, 4505109, 3904550, 0.228335, 0.133306
1500, 3382, 773, 4505254, 3904610, 0.228563, 0.133321
1500, 3383, 774, 4505415, 3904670, 0.228791, 0.133338
1500, 3384, 775, 4505568, 3904730, 0.229019, 0.133355
1500, 3385, 776, 4505705, 3904790, 0.229247, 0.133368
1500, 3386, 777, 4505851, 3904850, 0.229474, 0.133382
1500, 3387, 777, 4506004, 3905003, 0.229407, 0.133378
1500, 3388, 777, 4506141, 3905140, 0.229339, 0.133374
1500, 3389, 778, 4506284, 3905200, 0.229566, 0.133388
1500, 3390, 778, 4506471, 3905387, 0.229499, 0.133382
1500, 3391, 778, 4506615, 3905531, 0.229431, 0.133378
1500, 3392, 778, 4513020, 3911936, 0.229363, 0.133189
1500, 3393, 778, 4514169, 3913085, 0.229296, 0.133155
1500, 3394, 778, 4514199, 3913115, 0.229228, 0.133154
1500, 3395, 778, 4514339, 3913255, 0.229161, 0.13315
1500, 3396, 778, 4514371, 3913287, 0.229093, 0.133149
1500, 3397, 778, 4514396, 3913312, 0.229026, 0.133148
1500, 3398, 778, 4514767, 3913683, 0.228958, 0.133137
1500, 3399, 778, 4514801, 3913717, 0.228891, 0.133136
1500, 3400, 778, 4514824, 3913740, 0.228824, 0.133136
1500, 3401, 778, 4515784, 3914700, 0.228756, 0.133107
1500, 3402, 778, 4516130, 3915046, 0.228689, 0.133097
1500, 3403, 778, 4517899, 3916815, 0.228622, 0.133045
1500, 3404, 778, 4518522, 3917438, 0.228555, 0.133027
1500, 3405, 779, 4519155, 3917498, 0.228781, 0.133135
1500, 3406, 780, 4520127, 3917558, 0.229008, 0.133308
1500, 3407, 780, 4523629, 3921060, 0.22894, 0.133205
1500, 3408, 780, 4524442, 3921873, 0.228873, 0.133181
1500, 3409, 780, 4530135, 3927566, 0.228806, 0.133013
1500, 3410, 780, 4530231, 3927662, 0.228739, 0.133011
1500, 3411, 780, 4530314, 3927745, 0.228672, 0.133008
1500, 3412, 780, 4530345, 3927776, 0.228605, 0.133007
1500, 3413, 780, 4530382, 3927813, 0.228538, 0.133006
1500, 3414, 780, 4530408, 3927839, 0.228471, 0.133005
1500, 3415, 780, 4530724, 3928155, 0.228404, 0.132996
1500, 3416, 780, 4530947, 3928378, 0.228337, 0.13299
1500, 3417, 780, 4531167, 3928598, 0.22827, 0.132983
1500, 3418, 780, 4531374, 3928805, 0.228204, 0.132977
1500, 3419, 780, 4531521, 3928952, 0.228137, 0.132973
1500, 3420, 780, 4531672, 3929103, 0.22807, 0.132968
1500, 3421, 781, 4531878, 3929163, 0.228296, 0.132995
1500, 3422, 782, 4532023, 3929223, 0.228521, 0.133009
1500, 3423, 783, 4532177, 3929283, 0.228747, 0.133025
1500, 3424, 783, 4532362, 3929468, 0.22868, 0.13302
1500, 3425, 783, 4539975, 3937081, 0.228613, 0.132797
1500, 3426, 783, 4547382, 3944488, 0.228546, 0.13258
1500, 3427, 783, 4553809, 3950915, 0.22848, 0.132393
1500, 3428, 783, 4554072, 3951178, 0.228413, 0.132386
1500, 3429, 783, 4554198, 3951304, 0.228346, 0.132382
1500, 3430, 783, 4554421, 3951527, 0.22828, 0.132376
1500, 3431, 783, 4554545, 3951651, 0.228213, 0.132372
1500, 3432, 783, 4554787, 3951893, 0.228147, 0.132365
1500, 3433, 783, 4554924, 3952030, 0.22808, 0.132361
1500, 3434, 783, 4557173, 3954279, 0.228014, 0.132296
1500, 3435, 783, 4557376, 3954482, 0.227948, 0.13229
1500, 3436, 783, 4559256, 3956362, 0.227881, 0.132235
1500, 3437, 783, 4560336, 3957442, 0.227815, 0.132204
1500, 3438, 783, 4560413, 3957519, 0.227749, 0.132202
1500, 3439, 783, 4561317, 3958423, 0.227682, 0.132175
1500, 3440, 783, 4561567, 3958673, 0.227616, 0.132168
1500, 3441, 783, 4561817, 3958923, 0.22755, 0.132161
1500, 3442, 783, 4563778, 3960884, 0.227484, 0.132104
1500, 3443, 783, 4565784, 3962890, 0.227418, 0.132046
1500, 3444, 783, 4566543, 3963649, 0.227352, 0.132024
1500, 3445, 784, 4566971, 3963709, 0.227576, 0.132092
1500, 3446, 785, 4567394, 3963769, 0.2278, 0.13216
1500, 3447, 786, 4567813, 3963829, 0.228024, 0.132226
1500, 3448, 787, 4568236, 3963889, 0.228248, 0.132293
1500, 3449, 787, 4568683, 3964336, 0.228182, 0.13228
1500, 3450, 787, 4569141, 3964794, 0.228116, 0.132267
1500, 3451, 787, 4569423, 3965076, 0.22805, 0.132259
1500, 3452, 787, 4569711, 3965364, 0.227984, 0.132251
1500, 3453, 787, 4570016, 3965669, 0.227918, 0.132242
1500, 3454, 787, 4570367, 3966020, 0.227852, 0.132232
1500, 3455, 787, 4570707, 3966360, 0.227786, 0.132222
1500, 3456, 787, 4571012, 3966665, 0.22772, 0.132213
1500, 3457, 787, 4571288, 3966941, 0.227654, 0.132205
1500, 3458, 787, 4571572, 3967225, 0.227588, 0.132197
1500, 3459, 788, 4571846, 3967285, 0.227812, 0.132236
1500, 3460, 789, 4572131, 3967345, 0.228035, 0.132277
1500, 3461, 790, 4572402, 3967405, 0.228258, 0.132315
1500, 3462, 790, 4572935, 3967938, 0.228192, 0.132299
1500, 3463, 790, 4573241, 3968244, 0.228126, 0.132291
1500, 3464, 790, 4573751, 3968754, 0.22806, 0.132276
1500, 3465, 790, 4574044, 3969047, 0.227994, 0.132267
1500, 3466, 790, 4574356, 3969359, 0.227928, 0.132258
1500, 3467, 790, 4574643, 3969646, 0.227863, 0.13225
1500, 3468, 790, 4574914, 3969917, 0.227797, 0.132242
1500, 3469, 790, 4575221, 3970224, 0.227731, 0.132233
1500, 3470, 790, 4575507, 3970510, 0.227666, 0.132225
1500, 3471, 791, 4575791, 3970570, 0.227888, 0.132266
1500, 3472, 791, 4576075, 3970854, 0.227823, 0.132258
1500, 3473, 791, 4576371, 3971150, 0.227757, 0.132249
1500, 3474, 791, 4576640, 3971419, 0.227691, 0.132241
1500, 3475, 791, 4576944, 3971723, 0.227626, 0.132233
1500, 3476, 791, 4577689, 3972468, 0.22756, 0.132211
1500, 3477, 791, 4578289, 3973068, 0.227495, 0.132194
1500, 3478, 791, 4578936, 3973715, 0.22743, 0.132175
1500, 3479, 791, 4579467, 3974246, 0.227364, 0.13216
1500, 3480, 791, 4580470, 3975249, 0.227299, 0.132131
1500, 3481, 791, 4581074, 3975853, 0.227234, 0.132113
1500, 3482, 791, 4581601, 3976380, 0.227168, 0.132098
1500, 3483, 791, 4582550, 3977329, 0.227103, 0.132071
1500, 3484, 791, 4583242, 3978021, 0.227038, 0.132051
1500, 3485, 791, 4583734, 3978513, 0.226973, 0.132037
1500, 3486, 791, 4585519, 3980298, 0.226908, 0.131985
1500, 3487, 791, 4586311, 3981090, 0.226843, 0.131962
1500, 3488, 791, 4586814, 3981593, 0.226778, 0.131948
1500, 3489, 791, 4588581, 3983360, 0.226713, 0.131897
1500, 3490, 791, 4589069, 3983848, 0.226648, 0.131883
1500, 3491, 791, 4589139, 3983918, 0.226583, 0.131881
1500, 3492, 791, 4589170, 3983949, 0.226518, 0.13188
1500, 3493, 791, 4589609, 3984388, 0.226453, 0.131868
1500, 3494, 791, 4591036, 3985815, 0.226388, 0.131827
1500, 3495, 791, 4592134, 3986913, 0.226323, 0.131795
1500, 3496, 791, 4592471, 3987250, 0.226259, 0.131785
1500, 3497, 791, 4592776, 3987555, 0.226194, 0.131777
1500, 3498, 791, 4593995, 3988774, 0.226129, 0.131742
1500, 3499, 791, 4595166, 3989945, 0.226065, 0.131708
1500, 3500, 791, 4595644, 3990423, 0.226, 0.131694
1500, 3501, 791, 4595701, 3990480, 0.225935, 0.131693
1500, 3502, 791, 4596421, 3991200, 0.225871, 0.131672
1500, 3503, 791, 4596881, 3991660, 0.225806, 0.131659
1500, 3504, 791, 4598584, 3993363, 0.225742, 0.13161
1500, 3505, 791, 4599088, 3993867, 0.225678, 0.131596
1500, 3506, 791, 4599559, 3994338, 0.225613, 0.131582
1500, 3507, 791, 4599915, 3994694, 0.225549, 0.131572
1500, 3508, 791, 4600411, 3995190, 0.225485, 0.131558
1500, 3509, 791, 4600458, 3995237, 0.22542, 0.131557
1500, 3510, 791, 4600783, 3995562, 0.225356, 0.131547
1500, 3511, 791, 4601950, 3996729, 0.225292, 0.131514
1500, 3512, 791, 4601992, 3996771, 0.225228, 0.131513
1500, 3513, 791, 4602601, 3997380, 0.225164, 0.131495
1500, 3514, 791, 4603088, 3997867, 0.2251, 0.131482
1500, 3515, 791, 4603532, 3998311, 0.225036, 0.131469
1500, 3516, 791, 4606390, 4001169, 0.224972, 0.131387
1500, 3517, 791, 4608837, 4003616, 0.224908, 0.131318
1500, 3518, 791, 4609191, 4003970, 0.224844, 0.131307
1500, 3519, 791, 4610154, 4004933, 0.22478, 0.13128
1500, 3520, 791, 4610490, 4005269, 0.224716, 0.13127
1500, 3521, 791, 4610753, 4005532, 0.224652, 0.131263
1500, 3522, 791, 4611006, 4005785, 0.224588, 0.131256
1500, 3523, 791, 4611332, 4006111, 0.224525, 0.131246
1500, 3524, 791, 4618222, 4013001, 0.224461, 0.131051
1500, 3525, 791, 4619115, 4013894, 0.224397, 0.131025
1500, 3526, 791, 4619500, 4014279, 0.224334, 0.131014
1500, 3527, 791, 4619525, 4014304, 0.22427, 0.131014
1500, 3528, 791, 4620015, 4014794, 0.224206, 0.131
1500, 3529, 791, 4620547, 4015326, 0.224143, 0.130985
1500, 3530, 791, 4621266, 4016045, 0.224079, 0.130964
1500, 3531, 791, 4622945, 4017724, 0.224016, 0.130917
1500, 3532, 791, 4623093, 4017872, 0.223952, 0.130913
1500, 3533, 791, 4624342, 4019121, 0.223889, 0.130877
1500, 3534, 791, 4624407, 4019186, 0.223826, 0.130875
1500, 3535, 791, 4625203, 4019982, 0.223762, 0.130853
1500, 3536, 791, 4626043, 4020822, 0.223699, 0.130829
1500, 3537, 791, 4627499, 4022278, 0.223636, 0.130788
1500, 3538, 791, 4629842, 4024621, 0.223573, 0.130722
1500, 3539, 791, 4630325, 4025104, 0.223509, 0.130708
1500, 3540, 791, 4630809, 4025588, 0.223446, 0.130694
1500, 3541, 791, 4631446, 4026225, 0.223383, 0.130676
1500, 3542, 791, 4632026, 4026805, 0.22332, 0.13066
1500, 3543, 791, 4632538, 4027317, 0.223257, 0.130646
1500, 3544, 791, 4637748, 4032527, 0.223194, 0.130499
1500, 3545, 791, 4640115, 4034894, 0.223131, 0.130432
1500, 3546, 791, 4641129, 4035908, 0.223068, 0.130404
1500, 3547, 791, 4643037, 4037816, 0.223005, 0.13035
1500, 3548, 791, 4643576, 4038355, 0.222943, 0.130335
1500, 3549, 791, 4644090, 4038869, 0.22288, 0.130321
1500, 3550, 791, 4648813, 4043592, 0.222817, 0.130188
1500, 3551, 791, 4648894, 4043673, 0.222754, 0.130186
1500, 3552, 791, 4649699, 4044478, 0.222691, 0.130163
1500, 3553, 791, 4650155, 4044934, 0.222629, 0.130151
1500, 3554, 791, 4650967, 4045746, 0.222566, 0.130128
1500, 3555, 791, 4651390, 4046169, 0.222504, 0.130116
1500, 3556, 791, 4652014, 4046793, 0.222441, 0.130099
1500, 3557, 791, 4653826, 4048605, 0.222378, 0.130048
1500, 3558, 791, 4654636, 4049415, 0.222316, 0.130025
1500, 3559, 791, 4655185, 4049964, 0.222253, 0.13001
1500, 3560, 791, 4655366, 4050145, 0.222191, 0.130005
1500, 3561, 791, 4655864, 4050643, 0.222129, 0.129991
1500, 3562, 791, 4656397, 4051176, 0.222066, 0.129976
1500, 3563, 791, 4656774, 4051553, 0.222004, 0.129966
1500, 3564, 791, 4658120, 4052899, 0.221942, 0.129928
1500, 3565, 791, 4658915, 4053694, 0.221879, 0.129906
1500, 3566, 791, 4660357, 4055136, 0.221817, 0.129866
1500, 3567, 791, 4660418, 4055197, 0.221755, 0.129864
1500, 3568, 791, 4661163, 4055942, 0.221693, 0.129843
1500, 3569, 791, 4663715, 4058494, 0.221631, 0.129772
1500, 3570, 791, 4663779, 4058558, 0.221569, 0.129771
1500, 3571, 791, 4668219, 4062998, 0.221507, 0.129647
1500, 3572, 791, 4668651, 4063430, 0.221445, 0.129635
1500, 3573, 791, 4668707, 4063486, 0.221383, 0.129634
1500, 3574, 791, 4669315, 4064094, 0.221321, 0.129617
1500, 3575, 791, 4669788, 4064567, 0.221259, 0.129604
1500, 3576, 791, 4671061, 4065840, 0.221197, 0.129568
1500, 3577, 791, 4671204, 4065983, 0.221135, 0.129564
1500, 3578, 791, 4671866, 4066645, 0.221073, 0.129546
1500, 3579, 791, 4676805, 4071584, 0.221011, 0.129409
1500, 3580, 791, 4677521, 4072300, 0.22095, 0.129389
1500, 3581, 791, 4678381, 4073160, 0.220888, 0.129365
1500, 3582, 791, 4679185, 4073964, 0.220826, 0.129343
1500, 3583, 791, 4679242, 4074021, 0.220765, 0.129342
1500, 3584, 791, 4679273, 4074052, 0.220703, 0.129341
1500, 3585, 791, 4679816, 4074595, 0.220642, 0.129326
1500, 3586, 791, 4679860, 4074639, 0.22058, 0.129325
1500, 3587, 791, 4680949, 4075728, 0.220519, 0.129295
1500, 3588, 791, 4684751, 4079530, 0.220457, 0.12919
1500, 3589, 791, 4684823, 4079602, 0.220396, 0.129188
1500, 3590, 791, 4686911, 4081690, 0.220334, 0.12913
1500, 3591, 791, 4687231, 4082010, 0.220273, 0.129121
1500, 3592, 791, 4687262, 4082041, 0.220212, 0.12912
1500, 3593, 791, 4690818, 4085597, 0.22015, 0.129022
1500, 3594, 791, 4691955, 4086734, 0.220089, 0.128991
1500, 3595, 791, 4692943, 4087722, 0.220028, 0.128964
1500, 3596, 791, 4693582, 4088361, 0.219967, 0.128947
1500, 3597, 791, 4697874, 4092653, 0.219905, 0.128829
1500, 3598, 791, 4697948, 4092727, 0.219844, 0.128827
1500, 3599, 791, 4698468, 4093247, 0.219783, 0.128812
1500, 3600, 791, 4699175, 4093954, 0.219722, 0.128793
1500, 3601, 791, 4699681, 4094460, 0.219661, 0.128779
1500, 3602, 791, 4699769, 4094548, 0.2196, 0.128777
1500, 3603, 791, 4700277, 4095056, 0.219539, 0.128763
1500, 3604, 791, 4700785, 4095564, 0.219478, 0.128749
1500, 3605, 791, 4702151, 4096930, 0.219417, 0.128712
1500, 3606, 791, 4704433, 4099212, 0.219357, 0.128649
1500, 3607, 791, 4704666, 4099445, 0.219296, 0.128643
1500, 3608, 791, 4705251, 4100030, 0.219235, 0.128627
1500, 3609, 791, 4705743, 4100522, 0.219174, 0.128613
1500, 3610, 791, 4706273, 4101052, 0.219114, 0.128599
1500, 3611, 791, 4708678, 4103457, 0.219053, 0.128533
1500, 3612, 791, 4708741, 4103520, 0.218992, 0.128531
1500, 3613, 791, 4709455, 4104234, 0.218932, 0.128512
1500, 3614, 791, 4709784, 4104563, 0.218871, 0.128503
1500, 3615, 791, 4710370, 4105149, 0.218811, 0.128487
1500, 3616, 791, 4710392, 4105171, 0.21875, 0.128486
1500, 3617, 791, 4710436, 4105215, 0.21869, 0.128485
1500, 3618, 791, 4713705, 4108484, 0.218629, 0.128396
1500, 3619, 791, 4716172, 4110951, 0.218569, 0.128329
1500, 3620, 791, 4717617, 4112396, 0.218508, 0.12829
1500, 3621, 791, 4720184, 4114963, 0.218448, 0.12822
1500, 3622, 791, 4720324, 4115103, 0.218388, 0.128216
1500, 3623, 791, 4724375, 4119154, 0.218327, 0.128106
1500, 3624, 791, 4725442, 4120221, 0.218267, 0.128077
1500, 3625, 791, 4726194, 4120973, 0.218207, 0.128057
1500, 3626, 791, 4730411, 4125190, 0.218147, 0.127943
1500, 3627, 791, 4732622, 4127401, 0.218087, 0.127883
1500, 3628, 791, 4734833, 4129612, 0.218026, 0.127823
1500, 3629, 791, 4734863, 4129642, 0.217966, 0.127822
1500, 3630, 791, 4735533, 4130312, 0.217906, 0.127804
1500, 3631, 791, 4739646, 4134425, 0.217846, 0.127693
1500, 3632, 791, 4740559, 4135338, 0.217786, 0.127669
1500, 3633, 791, 4740615, 4135394, 0.217726, 0.127667
1500, 3634, 791, 4741643, 4136422, 0.217666, 0.12764
1500, 3635, 791, 4741962, 4136741, 0.217607, 0.127631
1500, 3636, 791, 4746050, 4140829, 0.217547, 0.127521
1500, 3637, 791, 4746569, 4141348, 0.217487, 0.127507
1500, 3638, 791, 4747184, 4141963, 0.217427, 0.127491
1500, 3639, 791, 4747846, 4142625, 0.217367, 0.127473
1500, 3640, 791, 4748185, 4142964, 0.217308, 0.127464
1500, 3641, 791, 4750728, 4145507, 0.217248, 0.127395
1500, 3642, 791, 4752576, 4147355, 0.217188, 0.127346
1500, 3643, 791, 4753254, 4148033, 0.217129, 0.127328
1500, 3644, 791, 4754137, 4148916, 0.217069, 0.127304
1500, 3645, 791, 4754921, 4149700, 0.21701, 0.127283
1500, 3646, 791, 4755276, 4150055, 0.21695, 0.127274
1500, 3647, 791, 4755820, 4150599, 0.216891, 0.127259
1500, 3648, 791, 4756566, 4151345, 0.216831, 0.127239
1500, 3649, 791, 4757174, 4151953, 0.216772, 0.127223
1500, 3650, 791, 4757774, 4152553, 0.216712, 0.127207
1500, 3651, 791, 4758733, 4153512, 0.216653, 0.127181
1500, 3652, 791, 4759379, 4154158, 0.216594, 0.127164
1500, 3653, 791, 4759762, 4154541, 0.216534, 0.127154
1500, 3654, 791, 4760316, 4155095, 0.216475, 0.127139
1500, 3655, 791, 4760713, 4155492, 0.216416, 0.127128
1500, 3656, 791, 4761300, 4156079, 0.216357, 0.127113
1500, 3657, 791, 4761831, 4156610, 0.216298, 0.127098
1500, 3658, 791, 4762333, 4157112, 0.216238, 0.127085
1500, 3659, 791, 4763675, 4158454, 0.216179, 0.127049
1500, 3660, 791, 4768657, 4163436, 0.21612, 0.126916
1500, 3661, 791, 4770308, 4165087, 0.216061, 0.126873
1500, 3662, 791, 4770765, 4165544, 0.216002, 0.12686
1500, 3663, 791, 4772001, 4166780, 0.215943, 0.126828
1500, 3664, 791, 4772061, 4166840, 0.215884, 0.126826
1500, 3665, 791, 4772316, 4167095, 0.215825, 0.126819
1500, 3666, 791, 4772571, 4167350, 0.215767, 0.126812
1500, 3667, 791, 4773760, 4168539, 0.215708, 0.126781
1500, 3668, 791, 4774349, 4169128, 0.215649, 0.126765
1500, 3669, 791, 4774935, 4169714, 0.21559, 0.12675
1500, 3670, 791, 4774998, 4169777, 0.215531, 0.126748
1500, 3671, 791, 4778409, 4173188, 0.215473, 0.126657
1500, 3672, 791, 4779197, 4173976, 0.215414, 0.126637
1500, 3673, 791, 4779985, 4174764, 0.215355, 0.126616
1500, 3674, 791, 4780714, 4175493, 0.215297, 0.126596
1500, 3675, 791, 4780769, 4175548, 0.215238, 0.126595
1500, 3676, 791, 4780794, 4175573, 0.21518, 0.126594
1500, 3677, 791, 4780840, 4175619, 0.215121, 0.126593
1500, 3678, 791, 4781283, 4176062, 0.215063, 0.126581
1500, 3679, 791, 4783067, 4177846, 0.215004, 0.126534
1500, 3680, 791, 4789193, 4183972, 0.214946, 0.126372
1500, 3681, 791, 4790760, 4185539, 0.214887, 0.126331
1500, 3682, 791, 4791312, 4186091, 0.214829, 0.126316
1500, 3683, 791, 4791827, 4186606, 0.214771, 0.126303
1500, 3684, 791, 4794698, 4189477, 0.214712, 0.126227
